movieId,title,year,clean_title,rating_count,rating_mean,rating_std,imdbId,tmdbId
69844,Harry Potter and the Half-Blood Prince (2009),2009,Harry Potter and the Half-Blood Prince,21033.0,3.816788,1.0088931,0417741,767
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),2010,Harry Potter and the Deathly Hallows: Part 1,20969.0,3.8310363,1.0168685,0926084,12444
3994,Unbreakable (2000),2000,Unbreakable,20917.0,3.5090358,0.91975284,0217869,9741
2700,"South Park: Bigger, Longer and Uncut (1999)",1999,"South Park: Bigger, Longer and Uncut",20870.0,3.6265693,1.1108247,0158983,9473
442,Demolition Man (1993),1993,Demolition Man,20850.0,3.0941248,0.98771846,0106697,9739
7254,The Butterfly Effect (2004),2004,The Butterfly Effect,20839.0,3.6991937,0.9637505,0289879,1954
1391,Mars Attacks! (1996),1996,Mars Attacks!,20793.0,2.982903,1.0908644,0116996,75
3527,Predator (1987),1987,Predator,20776.0,3.6726751,0.9190006,0093773,106
1252,Chinatown (1974),1974,Chinatown,20730.0,4.154631,0.8376045,0071315,829
48774,Children of Men (2006),2006,Children of Men,20686.0,3.9171903,0.867417,0206634,9693
1954,Rocky (1976),1976,Rocky,20682.0,3.742965,0.9598235,0075148,1366
51255,Hot Fuzz (2007),2007,Hot Fuzz,20655.0,3.8697653,0.90530825,0425112,4638
62,Mr. Holland's Opus (1995),1995,Mr. Holland's Opus,20596.0,3.7118616,0.9844701,0113862,2054
115713,Ex Machina (2015),2015,Ex Machina,20588.0,3.9880028,0.8313494,0470752,264660
594,Snow White and the Seven Dwarfs (1937),1937,Snow White and the Seven Dwarfs,20567.0,3.5753634,0.981527,0029583,408
56174,I Am Legend (2007),2007,I Am Legend,20415.0,3.5128093,0.9301667,0480249,6479
1127,"Abyss, The (1989)",1989,"Abyss, The",20399.0,3.6745675,0.8722685,0096754,2756
474,In the Line of Fire (1993),1993,In the Line of Fire,20399.0,3.7202313,0.759483,0107206,9386
4979,"Royal Tenenbaums, The (2001)",2001,"Royal Tenenbaums, The",20357.0,3.784374,1.026586,0265666,9428
73017,Sherlock Holmes (2009),2009,Sherlock Holmes,20352.0,3.7379127,0.90569335,0988045,10528
78499,Toy Story 3 (2010),2010,Toy Story 3,20327.0,3.827643,0.9913256,0435761,10193
91500,The Hunger Games (2012),2012,The Hunger Games,20315.0,3.5112724,1.0151074,1392170,70160
81845,"King's Speech, The (2010)",2010,"King's Speech, The",20274.0,3.9033492,0.8291763,1504320,45269
3481,High Fidelity (2000),2000,High Fidelity,20240.0,3.8018281,0.86731905,0146882,243
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),2011,Harry Potter and the Deathly Hallows: Part 2,20227.0,3.8915312,1.0161852,1201607,12445
7143,"Last Samurai, The (2003)",2003,"Last Samurai, The",20186.0,3.6673188,0.92114484,0325710,616
410,Addams Family Values (1993),1993,Addams Family Values,20166.0,3.0268025,0.9396826,0106220,2758
112556,Gone Girl (2014),2014,Gone Girl,20160.0,3.9535465,0.84714633,2267998,210577
76093,How to Train Your Dragon (2010),2010,How to Train Your Dragon,20142.0,3.899737,0.9271613,0892769,10191
6373,Bruce Almighty (2003),2003,Bruce Almighty,20141.0,3.2271733,0.95458746,0315327,310
3052,Dogma (1999),1999,Dogma,20101.0,3.627929,1.0073926,0120655,1832
35836,"40-Year-Old Virgin, The (2005)",2005,"40-Year-Old Virgin, The",20093.0,3.456801,1.0139751,0405422,6957
908,North by Northwest (1959),1959,North by Northwest,20093.0,4.1872544,0.77882606,0053125,213
440,Dave (1993),1993,Dave,19992.0,3.597214,0.8150243,0106673,11566
1407,Scream (1996),1996,Scream,19963.0,3.304939,1.0759978,0117571,4232
71535,Zombieland (2009),2009,Zombieland,19908.0,3.7364879,0.9027571,1156398,19908
1090,Platoon (1986),1986,Platoon,19876.0,3.905313,0.833702,0091763,792
4034,Traffic (2000),2000,Traffic,19788.0,3.7854002,0.8837365,0181865,1900
111759,Edge of Tomorrow (2014),2014,Edge of Tomorrow,19760.0,3.9581983,0.82472396,1631867,137113
164179,Arrival (2016),2016,Arrival,19742.0,4.0451827,0.83712906,2543164,329865
2712,Eyes Wide Shut (1999),1999,Eyes Wide Shut,19727.0,3.3281035,1.1393259,0120663,345
2268,"Few Good Men, A (1992)",1992,"Few Good Men, A",19616.0,3.831515,0.8216159,0104257,881
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),2006,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,19566.0,3.4152355,1.1869072,0443453,496
54503,Superbad (2007),2007,Superbad,19565.0,3.7673397,0.9753513,0829482,8363
4262,Scarface (1983),1983,Scarface,19546.0,3.9363809,0.8614759,0086250,111
903,Vertigo (1958),1958,Vertigo,19529.0,4.1170053,0.8232414,0052357,426
337,What's Eating Gilbert Grape (1993),1993,What's Eating Gilbert Grape,19510.0,3.747386,0.8686993,0108550,1587
1288,This Is Spinal Tap (1984),1984,This Is Spinal Tap,19492.0,4.007875,0.930242,0088258,11031
112552,Whiplash (2014),2014,Whiplash,19477.0,4.1547465,0.86617637,2582802,244786
1230,Annie Hall (1977),1977,Annie Hall,19323.0,4.033406,0.97872746,0075686,703
1370,Die Hard 2 (1990),1990,Die Hard 2,19308.0,3.4572976,0.90208006,0099423,1573
81591,Black Swan (2010),2010,Black Swan,19149.0,3.7956812,0.93911564,0947798,44214
11,"American President, The (1995)",1995,"American President, The",19127.0,3.65716,0.9037832,0112346,9087
1544,"Lost World: Jurassic Park, The (1997)",1997,"Lost World: Jurassic Park, The",19112.0,3.0120604,1.0045413,0119567,330
6863,School of Rock (2003),2003,School of Rock,19044.0,3.4065847,0.9449288,0332379,1584
2194,"Untouchables, The (1987)",1987,"Untouchables, The",18929.0,3.8749802,0.77766293,0094226,117
1380,Grease (1978),1978,Grease,18926.0,3.3075926,1.1185266,0077631,621
3535,American Psycho (2000),2000,American Psycho,18868.0,3.6855257,0.97044677,0144084,1359
64614,Gran Torino (2008),2008,Gran Torino,18810.0,3.8931952,0.8356945,1205489,13223
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),2002,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2),18809.0,3.0413897,0.992556,0120912,608
1207,To Kill a Mockingbird (1962),1962,To Kill a Mockingbird,18785.0,4.134469,0.8551325,0056592,595
122886,Star Wars: Episode VII - The Force Awakens (2015),2015,Star Wars: Episode VII - The Force Awakens,18727.0,3.617611,1.0758809,2488496,140607
1199,Brazil (1985),1985,Brazil,18702.0,4.006764,0.9801897,0088846,68
368,Maverick (1994),1994,Maverick,18685.0,3.417902,0.89803606,0110478,9359
3753,"Patriot, The (2000)",2000,"Patriot, The",18624.0,3.448051,1.0528378,0187393,2024
4246,Bridget Jones's Diary (2001),2001,Bridget Jones's Diary,18623.0,3.3745637,1.0466249,0243155,634
353,"Crow, The (1994)",1994,"Crow, The",18497.0,3.5157323,0.9968436,0109506,9495
30707,Million Dollar Baby (2004),2004,Million Dollar Baby,18458.0,3.8210802,0.8836792,0405159,70
92259,Intouchables (2011),2011,Intouchables,18416.0,4.1188097,0.9121631,1675434,77338
1234,"Sting, The (1973)",1973,"Sting, The",18416.0,4.143218,0.78443706,0070735,9277
1374,Star Trek II: The Wrath of Khan (1982),1982,Star Trek II: The Wrath of Khan,18400.0,3.706875,1.0083833,0084726,154
2985,RoboCop (1987),1987,RoboCop,18396.0,3.3926668,1.0054438,0093870,5548
953,It's a Wonderful Life (1946),1946,It's a Wonderful Life,18374.0,4.039131,0.9859781,0038650,1585
2054,"Honey, I Shrunk the Kids (1989)",1989,"Honey, I Shrunk the Kids",18346.0,2.736046,0.9933426,0097523,9354
1278,Young Frankenstein (1974),1974,Young Frankenstein,18311.0,3.9769812,0.9168919,0072431,3034
6942,Love Actually (2003),2003,Love Actually,18272.0,3.697789,1.0414798,0314331,508
2353,Enemy of the State (1998),1998,Enemy of the State,18246.0,3.5745642,0.86099696,0120660,9798
1997,"Exorcist, The (1973)",1973,"Exorcist, The",18245.0,3.7577145,1.0363971,0070047,9552
104841,Gravity (2013),2013,Gravity,18126.0,3.5974844,0.9734473,1454468,49047
1035,"Sound of Music, The (1965)",1965,"Sound of Music, The",18122.0,3.8070302,1.0784494,0059742,15121
1394,Raising Arizona (1987),1987,Raising Arizona,18065.0,3.8685856,0.9469288,0093822,378
509,"Piano, The (1993)",1993,"Piano, The",17960.0,3.6839087,1.0522052,0107822,713
2081,"Little Mermaid, The (1989)",1989,"Little Mermaid, The",17911.0,3.5357044,1.0382392,0097757,10144
317,"Santa Clause, The (1994)",1994,"Santa Clause, The",17903.0,3.1236665,1.0132818,0111070,11395
3471,Close Encounters of the Third Kind (1977),1977,Close Encounters of the Third Kind,17834.0,3.7790737,0.8836144,0075860,840
266,Legends of the Fall (1994),1994,Legends of the Fall,17820.0,3.5056398,1.0391809,0110322,4476
1552,Con Air (1997),1997,Con Air,17747.0,3.209951,0.9996681,0118880,1701
555,True Romance (1993),1993,True Romance,17743.0,3.8156457,0.8856207,0108399,319
3000,Princess Mononoke (Mononoke-hime) (1997),1997,Princess Mononoke (Mononoke-hime),17730.0,4.164157,0.8600198,0119698,128
2395,Rushmore (1998),1998,Rushmore,17715.0,3.8545017,1.0059024,0128445,11545
1028,Mary Poppins (1964),1964,Mary Poppins,17710.0,3.7283456,0.9960272,0058331,433
1148,Wallace & Gromit: The Wrong Trousers (1993),1993,Wallace & Gromit: The Wrong Trousers,17652.0,4.1118,0.95076257,0108598,531
1266,Unforgiven (1992),1992,Unforgiven,17593.0,3.9933496,0.8569103,0105695,33
1304,Butch Cassidy and the Sundance Kid (1969),1969,Butch Cassidy and the Sundance Kid,17587.0,4.0419345,0.8178821,0064115,642
5502,Signs (2002),2002,Signs,17526.0,3.2574174,1.0215625,0286106,2675
3175,Galaxy Quest (1999),1999,Galaxy Quest,17512.0,3.6193182,0.96391207,0177789,926
4308,Moulin Rouge (2001),2001,Moulin Rouge,17506.0,3.5062835,1.1653085,0203009,824
235,Ed Wood (1994),1994,Ed Wood,17428.0,3.6632144,0.9526275,0109707,522
3081,Sleepy Hollow (1999),1999,Sleepy Hollow,17415.0,3.5223658,0.8746864,0162661,2668
2671,Notting Hill (1999),1999,Notting Hill,17387.0,3.480215,0.993919,0125439,509
33679,Mr. & Mrs. Smith (2005),2005,Mr. & Mrs. Smith,17358.0,3.2419057,0.99052775,0356910,787
786,Eraser (1996),1996,Eraser,17341.0,3.139121,0.9881979,0116213,9268
27773,Old Boy (2003),2003,Old Boy,17331.0,4.089464,0.9067305,0364569,670
1608,Air Force One (1997),1997,Air Force One,17233.0,3.312946,0.9636434,0118571,9772
4370,A.I. Artificial Intelligence (2001),2001,A.I. Artificial Intelligence,17225.0,3.2910595,1.0399035,0212720,644
30793,Charlie and the Chocolate Factory (2005),2005,Charlie and the Chocolate Factory,17186.0,3.127313,1.0405074,0367594,118
1641,"Full Monty, The (1997)",1997,"Full Monty, The",17167.0,3.6815984,0.91636187,0119164,9427
106920,Her (2013),2013,Her,17110.0,3.9014904,0.9398352,1798709,152601
77561,Iron Man 2 (2010),2010,Iron Man 2,17099.0,3.4225101,1.0083673,1228705,10138
5010,Black Hawk Down (2001),2001,Black Hawk Down,17083.0,3.6856525,0.9219149,0265086,855
60684,Watchmen (2009),2009,Watchmen,17016.0,3.692554,0.9955336,0409459,13183
6378,"Italian Job, The (2003)",2003,"Italian Job, The",17009.0,3.5438004,0.887348,0317740,9654
2640,Superman (1978),1978,Superman,16890.0,3.3977797,0.9321771,0078346,1924
2572,10 Things I Hate About You (1999),1999,10 Things I Hate About You,16876.0,3.55653,0.97932917,0147800,4951
173,Judge Dredd (1995),1995,Judge Dredd,16833.0,2.5674272,1.0420681,0113492,9482
920,Gone with the Wind (1939),1939,Gone with the Wind,16824.0,3.8037624,1.0869819,0031381,770
70,From Dusk Till Dawn (1996),1996,From Dusk Till Dawn,16824.0,3.3432596,1.0418535,0116367,755
1183,"English Patient, The (1996)",1996,"English Patient, The",16746.0,3.6201482,1.1397632,0116209,409
1645,The Devil's Advocate (1997),1997,The Devil's Advocate,16718.0,3.5685787,0.9541008,0118971,1813
784,"Cable Guy, The (1996)",1996,"Cable Guy, The",16699.0,2.7213006,1.0575695,0115798,9894
3253,Wayne's World (1992),1992,Wayne's World,16697.0,3.4630473,0.95209587,0105793,8872
1673,Boogie Nights (1997),1997,Boogie Nights,16652.0,3.723727,0.95089185,0118749,4995
4848,Mulholland Drive (2001),2001,Mulholland Drive,16635.0,3.8506162,1.0366403,0166924,1018
4720,"Others, The (2001)",2001,"Others, The",16578.0,3.7102485,0.8726066,0230600,1933
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",2005,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The",16536.0,3.3893929,0.9986595,0363771,411
2019,Seven Samurai (Shichinin no samurai) (1954),1954,Seven Samurai (Shichinin no samurai),16531.0,4.249622,0.86026716,0047478,346
350,"Client, The (1994)",1994,"Client, The",16467.0,3.4689379,0.8167021,0109446,10731
59784,Kung Fu Panda (2008),2008,Kung Fu Panda,16390.0,3.6194022,0.984545,0441773,9502
520,Robin Hood: Men in Tights (1993),1993,Robin Hood: Men in Tights,16363.0,3.0818005,1.0382243,0107977,8005
1777,"Wedding Singer, The (1998)",1998,"Wedding Singer, The",16337.0,3.388076,0.9700806,0120888,11003
163,Desperado (1995),1995,Desperado,16327.0,3.4473877,0.9399072,0112851,8068
49530,Blood Diamond (2006),2006,Blood Diamond,16325.0,3.846738,0.79472494,0450259,1372
4447,Legally Blonde (2001),2001,Legally Blonde,16274.0,3.1944206,1.0842881,0250494,8835
5679,"Ring, The (2002)",2002,"Ring, The",16246.0,3.3409762,1.060712,0298130,565
553,Tombstone (1993),1993,Tombstone,16211.0,3.7099192,0.9171122,0108358,11969
1320,Alien³ (a.k.a. Alien 3) (1992),1992,Alien³ (a.k.a. Alien 3),16179.0,3.1244514,0.986814,0103644,8077
5669,Bowling for Columbine (2002),2002,Bowling for Columbine,16169.0,3.6863751,1.0263599,0310793,1430
2302,My Cousin Vinny (1992),1992,My Cousin Vinny,16164.0,3.619989,0.9012366,0104952,10377
98809,"Hobbit: An Unexpected Journey, The (2012)",2012,"Hobbit: An Unexpected Journey, The",16149.0,3.6211221,1.0534421,0903624,49051
59369,Taken (2008),2008,Taken,16133.0,3.7247567,0.89910805,0936501,8681
3176,"Talented Mr. Ripley, The (1999)",1999,"Talented Mr. Ripley, The",16075.0,3.5242612,0.95516765,0134119,1213
2006,"Mask of Zorro, The (1998)",1998,"Mask of Zorro, The",16068.0,3.2843852,0.9686777,0120746,9342
31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),2004,Howl's Moving Castle (Hauru no ugoku shiro),16009.0,4.112218,0.8799132,0347149,4935
69757,(500) Days of Summer (2009),2009,(500) Days of Summer,15977.0,3.718752,0.94314337,1022603,19913
84152,Limitless (2011),2011,Limitless,15946.0,3.83927,0.8613345,1219289,51876
370,Naked Gun 33 1/3: The Final Insult (1994),1994,Naked Gun 33 1/3: The Final Insult,15893.0,2.9951236,1.0530053,0110622,36593
1377,Batman Returns (1992),1992,Batman Returns,15834.0,3.1450992,0.9456387,0103776,364
1233,"Boot, Das (Boat, The) (1981)",1981,"Boot, Das (Boat, The)",15804.0,4.1293344,0.867135,0082096,387
76251,Kick-Ass (2010),2010,Kick-Ass,15783.0,3.5939934,0.9552399,1250777,23483
1204,Lawrence of Arabia (1962),1962,Lawrence of Arabia,15772.0,4.134257,0.92108095,0056172,947
5299,My Big Fat Greek Wedding (2002),2002,My Big Fat Greek Wedding,15762.0,3.3808844,1.0474168,0259446,8346
68237,Moon (2009),2009,Moon,15744.0,4.0065103,0.7849333,1182345,17431
832,Ransom (1996),1996,Ransom,15696.0,3.442597,0.90672964,0117438,3595
115617,Big Hero 6 (2014),2014,Big Hero 6,15680.0,3.8587692,0.93079615,2245084,177572
2167,Blade (1998),1998,Blade,15679.0,3.3771925,0.99620676,0120611,36647
1500,Grosse Pointe Blank (1997),1997,Grosse Pointe Blank,15667.0,3.732878,0.8730761,0119229,9434
48,Pocahontas (1995),1995,Pocahontas,15667.0,2.9902341,1.0606378,0114148,10530
420,Beverly Hills Cop III (1994),1994,Beverly Hills Cop III,15601.0,2.7554965,0.9916992,0109254,306
2529,Planet of the Apes (1968),1968,Planet of the Apes,15599.0,3.6233733,0.9918186,0063442,871
3160,Magnolia (1999),1999,Magnolia,15557.0,3.8780613,1.0132569,0175880,334
96079,Skyfall (2012),2012,Skyfall,15512.0,3.7381382,0.8915219,1074638,37724
160,Congo (1995),1995,Congo,15511.0,2.603056,1.0252616,0112715,10329
56782,There Will Be Blood (2007),2007,There Will Be Blood,15494.0,4.0315604,0.91446865,0469494,7345
1639,Chasing Amy (1997),1997,Chasing Amy,15477.0,3.6062543,0.994038,0118842,2255
2657,"Rocky Horror Picture Show, The (1975)",1975,"Rocky Horror Picture Show, The",15472.0,3.3639479,1.207273,0073629,36685
57669,In Bruges (2008),2008,In Bruges,15472.0,3.9089,0.86468446,0780536,8321
708,"Truth About Cats & Dogs, The (1996)",1996,"Truth About Cats & Dogs, The",15472.0,3.3887022,0.9186884,0117979,8866
653,Dragonheart (1996),1996,Dragonheart,15471.0,3.2165666,0.97847366,0116136,8840
4025,Miss Congeniality (2000),2000,Miss Congeniality,15462.0,3.0724356,1.0681418,0212346,1493
53125,Pirates of the Caribbean: At World's End (2007),2007,Pirates of the Caribbean: At World's End,15453.0,3.3906362,1.0701113,0449088,285
2321,Pleasantville (1998),1998,Pleasantville,15417.0,3.5744307,0.8669178,0120789,2657
119145,Kingsman: The Secret Service (2015),2015,Kingsman: The Secret Service,15392.0,3.8023648,0.94089144,2802144,207703
87232,X-Men: First Class (2011),2011,X-Men: First Class,15387.0,3.691103,0.93120337,1270798,49538
34405,Serenity (2005),2005,Serenity,15364.0,3.9650156,0.91276205,0379786,16320
47610,"Illusionist, The (2006)",2006,"Illusionist, The",15298.0,3.804811,0.8281692,0443543,1491
2599,Election (1999),1999,Election,15290.0,3.7663505,0.9440852,0126886,9451
4014,Chocolat (2000),2000,Chocolat,15269.0,3.6640906,0.9379184,0241303,392
3033,Spaceballs (1987),1987,Spaceballs,15168.0,3.4327202,1.0424051,0094012,957
145,Bad Boys (1995),1995,Bad Boys,15155.0,3.282547,0.98167294,0112442,9737
2001,Lethal Weapon 2 (1989),1989,Lethal Weapon 2,15124.0,3.3500066,0.94083697,0097733,942
2406,Romancing the Stone (1984),1984,Romancing the Stone,15101.0,3.4869545,0.879435,0088011,9326
1729,Jackie Brown (1997),1997,Jackie Brown,15038.0,3.7077403,0.8417562,0119396,184
485,Last Action Hero (1993),1993,Last Action Hero,15028.0,2.819038,0.9833282,0107362,9593
2804,"Christmas Story, A (1983)",1983,"Christmas Story, A",15016.0,3.9731286,1.0088323,0085334,850
64957,"Curious Case of Benjamin Button, The (2008)",2008,"Curious Case of Benjamin Button, The",14997.0,3.5886178,0.9591109,0421715,4922
148626,"Big Short, The (2015)",2015,"Big Short, The",14997.0,4.0567446,0.79876,1596363,318846
2424,You've Got Mail (1998),1998,You've Got Mail,14973.0,3.2063048,1.0859787,0128853,9489
1907,Mulan (1998),1998,Mulan,14851.0,3.7641237,0.9414948,0120762,10674
435,Coneheads (1993),1993,Coneheads,14828.0,2.5808942,1.0071645,0106598,9612
4816,Zoolander (2001),2001,Zoolander,14824.0,3.238802,1.0927333,0196229,9398
96610,Looper (2012),2012,Looper,14824.0,3.6525903,0.841614,1276104,59967
7293,50 First Dates (2004),2004,50 First Dates,14774.0,3.2785637,1.0253282,0343660,1824
6870,Mystic River (2003),2003,Mystic River,14774.0,3.8169081,0.8062798,0327056,322
79702,Scott Pilgrim vs. the World (2010),2010,Scott Pilgrim vs. the World,14772.0,3.7705457,0.99119455,0446029,22538
1250,"Bridge on the River Kwai, The (1957)",1957,"Bridge on the River Kwai, The",14726.0,4.09086,0.81298584,0050212,826
596,Pinocchio (1940),1940,Pinocchio,14721.0,3.481421,1.0050372,0032910,10895
2288,"Thing, The (1982)",1982,"Thing, The",14719.0,3.9359672,0.93394774,0084787,1091
4776,Training Day (2001),2001,Training Day,14680.0,3.7417915,0.84133744,0139654,2034
196,Species (1995),1995,Species,14662.0,2.8389714,0.9849426,0114508,9348
3785,Scary Movie (2000),2000,Scary Movie,14648.0,2.7364829,1.179243,0175142,4247
122912,Avengers: Infinity War - Part I (2018),2018,Avengers: Infinity War - Part I,14645.0,3.8967223,1.0683274,4154756,299536
2273,Rush Hour (1998),1998,Rush Hour,14643.0,3.4672198,0.9361083,0120812,2109
466,Hot Shots! Part Deux (1993),1993,Hot Shots! Part Deux,14637.0,2.9440117,1.0205214,0107144,9255
34162,Wedding Crashers (2005),2005,Wedding Crashers,14627.0,3.425275,1.0033046,0396269,9522
2005,"Goonies, The (1985)",1985,"Goonies, The",14603.0,3.6540437,0.9996825,0089218,9340
497,Much Ado About Nothing (1993),1993,Much Ado About Nothing,14593.0,3.8817925,0.91029954,0107616,11971
